page_number,line_number,event_number,event_name,athlete_name,age_at_event,birth_year_estimated,club_name,rank_position,seed_time_text,seed_time_ms,result_time_text,result_time_ms,status,raw_line
30,12,10,women 55-59 100 LC Meter freestyle,"Olivari, Patricia",58,1968,Youtopia,3,"1:45,00",105000,"1:39,39",99390,valid,"3 Olivari, Patricia 58 Youtopia 1:45,00 1:39,39"
30,13,10,women 55-59 100 LC Meter freestyle,"Arias, Tatiana",58,1968,Delfines de las Condes,4,"1:50,00",110000,"1:43,14",103140,valid,"4 Arias, Tatiana 58 Delfines de las Condes 1:50,00 1:43,14"
30,14,10,women 55-59 100 LC Meter freestyle,"Troni, Antonella",59,1967,Stadio Italiano,5,"2:00,00",120000,"1:47,16",107160,valid,"5 Troni, Antonella 59 Stadio Italiano 2:00,00 1:47,16"
30,15,10,women 55-59 100 LC Meter freestyle,"Aros, Paola",55,1971,Master Providencia,6,"2:00,00",120000,"2:02,56",122560,valid,"6 Aros, Paola 55 Master Providencia 2:00,00 2:02,56"
30,16,10,women 55-59 100 LC Meter freestyle,"Perez, Paulina",56,1970,Natacion Master Recoleta,7,"1:58,00",118000,"2:48,90",168900,valid,"7 Perez, Paulina 56 Natacion Master Recoleta 1:58,00 2:48,90"
30,18,10,women 60-64 100 LC Meter freestyle,"Machuca, Claudia C",60,1966,Africa Natacion,1,"1:35,00",95000,"1:35,99",95990,valid,"1 Machuca, Claudia C 60 Africa Natacion 1:35,00 1:35,99"
30,19,10,women 60-64 100 LC Meter freestyle,"Godoy, Isabel",61,1965,Stadio Italiano,2,"1:49,00",109000,"1:53,03",113030,valid,"2 Godoy, Isabel 61 Stadio Italiano 1:49,00 1:53,03"
30,20,10,women 60-64 100 LC Meter freestyle,"Ormazabal, Claudia",62,1964,Delfines de las Condes,3,"1:55,00",115000,"1:55,76",115760,valid,"3 Ormazabal, Claudia 62 Delfines de las Condes 1:55,00 1:55,76"
30,21,10,women 60-64 100 LC Meter freestyle,"Canñete, Soledad",63,1963,Natacion Master Recoleta,4,"2:06,00",126000,"2:07,18",127180,valid,"4 Canñete, Soledad 63 Natacion Master Recoleta 2:06,00 2:07,18"
30,22,10,women 60-64 100 LC Meter freestyle,"Castillo, Maylett",61,1965,Lozada Swim Team,5,"2:18,29",138290,"2:30,33",150330,valid,"5 Castillo, Maylett 61 Lozada Swim Team 2:18,29 2:30,33"
30,23,10,women 60-64 100 LC Meter freestyle,"Soto, Eslavia",61,1965,Nunoa Master,6,"2:01,10",121100,"2:36,80",156800,valid,"6 Soto, Eslavia 61 Nunoa Master 2:01,10 2:36,80"
30,25,10,women 65-69 100 LC Meter freestyle,"Chamberlain, Mary Ann",66,1960,Stadio Italiano,1,"1:30,00",90000,"1:31,57",91570,valid,"1 Chamberlain, Mary Ann 66 Stadio Italiano 1:30,00 1:31,57"
30,26,10,women 65-69 100 LC Meter freestyle,"Tapia, Angelica",68,1958,Delfines de las Condes,2,"1:50,00",110000,"1:40,35",100350,valid,"2 Tapia, Angelica 68 Delfines de las Condes 1:50,00 1:40,35"
30,27,10,women 65-69 100 LC Meter freestyle,"Munñoz, Ilse",67,1959,Aquateam,3,"1:42,00",102000,"1:42,42",102420,valid,"3 Munñoz, Ilse 67 Aquateam 1:42,00 1:42,42"
30,28,10,women 65-69 100 LC Meter freestyle,"Munñoz, Elisabeth",67,1959,Stadio Italiano,4,"1:45,00",105000,"1:42,86",102860,valid,"4 Munñoz, Elisabeth 67 Stadio Italiano 1:45,00 1:42,86"
30,29,10,women 65-69 100 LC Meter freestyle,"Rojo, Yiakelin",65,1961,Youtopia,5,"1:50,00",110000,"1:58,15",118150,valid,"5 Rojo, Yiakelin 65 Youtopia 1:50,00 1:58,15"
30,30,10,women 65-69 100 LC Meter freestyle,"Ayala, Elena",67,1959,Master Providencia,6,"3:15,00",195000,"2:49,58",169580,valid,"6 Ayala, Elena 67 Master Providencia 3:15,00 2:49,58"
30,32,10,women 70-74 100 LC Meter freestyle,"Bonta, Maureen",72,1954,Stadio Italiano,1,"1:40,00",100000,"1:42,84",102840,valid,"1 Bonta, Maureen 72 Stadio Italiano 1:40,00 1:42,84"
30,33,10,women 70-74 100 LC Meter freestyle,"Lorca, Maria Luisa",71,1955,Stadio Italiano,2,"1:50,00",110000,"1:59,95",119950,valid,"2 Lorca, Maria Luisa 71 Stadio Italiano 1:50,00 1:59,95"
30,34,10,women 70-74 100 LC Meter freestyle,"Toro, Soledad",72,1954,Master Providencia,3,"2:25,00",145000,"2:21,65",141650,valid,"3 Toro, Soledad 72 Master Providencia 2:25,00 2:21,65"
30,35,10,women 70-74 100 LC Meter freestyle,"Adaros, Gladys",72,1954,Delfines de las Condes,4,"2:30,00",150000,"2:23,66",143660,valid,"4 Adaros, Gladys 72 Delfines de las Condes 2:30,00 2:23,66"
30,36,10,women 70-74 100 LC Meter freestyle,"Munñoz, Maria",70,1956,Nunoa Master,5,"2:21,30",141300,"2:28,53",148530,valid,"5 Munñoz, Maria 70 Nunoa Master 2:21,30 2:28,53"
30,37,10,women 70-74 100 LC Meter freestyle,"Lastra, Carmen",70,1956,Ironswim Master,6,"2:00,00",120000,"2:48,90",168900,valid,"6 Lastra, Carmen 70 Ironswim Master 2:00,00 2:48,90"
30,38,10,women 70-74 100 LC Meter freestyle,"Robles, Graciela",73,1953,Nunoa Master,7,"2:59,00",179000,"3:12,56",192560,valid,"7 Robles, Graciela 73 Nunoa Master 2:59,00 3:12,56"
30,40,10,women 75-79 100 LC Meter freestyle,"Ilic, Patricia",79,1947,Stadio Italiano,1,"1:37,00",97000,"1:31,72",91720,valid,"1 Ilic, Patricia 79 Stadio Italiano 1:37,00 1:31,72"
30,41,10,women 75-79 100 LC Meter freestyle,"Gazitua, Maria",76,1950,Nunoa Master,2,"3:43,10",223100,"2:42,91",162910,valid,"2 Gazitua, Maria 76 Nunoa Master 3:43,10 2:42,91"
30,43,10,women 85-89 100 LC Meter freestyle,"Kosche, Ingrid",87,1939,Delfines de las Condes,1,"2:46,00",166000,"2:41,54",161540,valid,"1 Kosche, Ingrid 87 Delfines de las Condes 2:46,00 2:41,54"
30,44,10,women 85-89 100 LC Meter freestyle,"Escudero, Oriele",85,1941,Nunoa Master,2,"2:45,50",165500,"2:44,14",164140,valid,"2 Escudero, Oriele 85 Nunoa Master 2:45,50 2:44,14"
30,46,10,men 20-24 100 LC Meter freestyle,"Navarrete, Luis",24,2002,Aquamaster Chillan,,"58,10",58100,"X59,95",59950,unknown,"--- Navarrete, Luis 24 Aquamaster Chillan 58,10 X59,95"
30,47,10,men 20-24 100 LC Meter freestyle,"Henriquez, Cristian",23,2003,Ironswim Master,,"57,00",57000,"X1:01,62",61620,unknown,"--- Henriquez, Cristian 23 Ironswim Master 57,00 X1:01,62"
30,48,10,men 20-24 100 LC Meter freestyle,"Gonzalez, Cristopher",23,2003,Nunoa Master,,"1:10,00",70000,"X1:11,49",71490,unknown,"--- Gonzalez, Cristopher 23 Nunoa Master 1:10,00 X1:11,49"
30,50,10,men 25-29 100 LC Meter freestyle,"Pinto, Matias",29,1997,Stadio Italiano,1,"52,00",52000,"55,87",55870,valid,"1 Pinto, Matias 29 Stadio Italiano 52,00 55,87"
30,51,10,men 25-29 100 LC Meter freestyle,"Ordenes, Alejandro",26,2000,Copiapo Swim,2,"1:10,00",70000,"1:01,20",61200,valid,"2 Ordenes, Alejandro 26 Copiapo Swim 1:10,00 1:01,20"
31,5,10,men 25-29 100 LC Meter freestyle,"Mendoza, Nestor",29,1997,Lozada Swim Team,3,"1:20,10",80100,"1:01,32",61320,valid,"3 Mendoza, Nestor 29 Lozada Swim Team 1:20,10 1:01,32"
31,6,10,men 25-29 100 LC Meter freestyle,"Portilla, Manuel",29,1997,Squadra Proswim,4,"1:00,00",60000,"1:02,58",62580,valid,"4 Portilla, Manuel 29 Squadra Proswim 1:00,00 1:02,58"
31,7,10,men 25-29 100 LC Meter freestyle,"Osorio, Benjamin",28,1998,Stadio Italiano,5,"1:01,00",61000,"1:03,88",63880,valid,"5 Osorio, Benjamin 28 Stadio Italiano 1:01,00 1:03,88"
31,8,10,men 25-29 100 LC Meter freestyle,"Bulnes, Martin",27,1999,Golden,6,"1:04,00",64000,"1:03,99",63990,valid,"6 Bulnes, Martin 27 Golden 1:04,00 1:03,99"
31,9,10,men 25-29 100 LC Meter freestyle,"Abarca, Pablo",27,1999,Goura Swim Team,7,"1:16,00",76000,"1:15,98",75980,valid,"7 Abarca, Pablo 27 Goura Swim Team 1:16,00 1:15,98"
31,10,10,men 25-29 100 LC Meter freestyle,"Salvo, Jorge",28,1998,Aguila Natacion,8,"1:20,00",80000,"1:16,46",76460,valid,"8 Salvo, Jorge 28 Aguila Natacion 1:20,00 1:16,46"
31,11,10,men 25-29 100 LC Meter freestyle,"Gomez, Cristobal",25,2001,Condrictios Team,9,"1:21,44",81440,"1:20,80",80800,valid,"9 Gomez, Cristobal 25 Condrictios Team 1:21,44 1:20,80"
31,12,10,men 25-29 100 LC Meter freestyle,"Monsalve, Nicolas",27,1999,Natacion Master Recoleta,10,"1:25,00",85000,"1:23,86",83860,valid,"10 Monsalve, Nicolas 27 Natacion Master Recoleta 1:25,00 1:23,86"
31,14,10,men 30-34 100 LC Meter freestyle,"Hernandez, Carlos",30,1996,Nunoa Master,1,"58,10",58100,"59,95",59950,valid,"1 Hernandez, Carlos 30 Nunoa Master 58,10 59,95"
31,15,10,men 30-34 100 LC Meter freestyle,"Segovia, Pedro",32,1994,Lozada Swim Team,2,"59,77",59770,"1:00,14",60140,valid,"2 Segovia, Pedro 32 Lozada Swim Team 59,77 1:00,14"
31,16,10,men 30-34 100 LC Meter freestyle,"Godoy, Ignacio",32,1994,Squadra Proswim,3,"1:00,00",60000,"1:02,14",62140,valid,"3 Godoy, Ignacio 32 Squadra Proswim 1:00,00 1:02,14"
31,17,10,men 30-34 100 LC Meter freestyle,"Neira, Octavio",32,1994,Master Providencia,4,"1:05,00",65000,"1:04,34",64340,valid,"4 Neira, Octavio 32 Master Providencia 1:05,00 1:04,34"
31,18,10,men 30-34 100 LC Meter freestyle,"Morales, Nicolas",33,1993,Goura Swim Team,5,"1:05,00",65000,"1:04,52",64520,valid,"5 Morales, Nicolas 33 Goura Swim Team 1:05,00 1:04,52"
31,19,10,men 30-34 100 LC Meter freestyle,"Lobos, Martin",31,1995,Goura Swim Team,6,"1:01,70",61700,"1:04,83",64830,valid,"6 Lobos, Martin 31 Goura Swim Team 1:01,70 1:04,83"
31,20,10,men 30-34 100 LC Meter freestyle,"Castanñeda, Alejandro",34,1992,Squadra Proswim,7,"1:08,00",68000,"1:05,95",65950,valid,"7 Castanñeda, Alejandro 34 Squadra Proswim 1:08,00 1:05,95"
31,21,10,men 30-34 100 LC Meter freestyle,"Toro, Javier",30,1996,Condrictios Team,8,"1:15,00",75000,"1:07,49",67490,valid,"8 Toro, Javier 30 Condrictios Team 1:15,00 1:07,49"
31,22,10,men 30-34 100 LC Meter freestyle,"Pedrero, Esteban",32,1994,Squadra Proswim,9,"1:10,00",70000,"1:08,69",68690,valid,"9 Pedrero, Esteban 32 Squadra Proswim 1:10,00 1:08,69"
31,23,10,men 30-34 100 LC Meter freestyle,"Silva, Cristian",34,1992,CS Maipu,10,"1:16,00",76000,"1:10,80",70800,valid,"10 Silva, Cristian 34 CS Maipu 1:16,00 1:10,80"
31,24,10,men 30-34 100 LC Meter freestyle,"Illanes, Cristopher",33,1993,Lozada Swim Team,11,"1:09,00",69000,"1:11,07",71070,valid,"11 Illanes, Cristopher 33 Lozada Swim Team 1:09,00 1:11,07"
31,25,10,men 30-34 100 LC Meter freestyle,"Perez, Jonathan",34,1992,Lozada Swim Team,12,"1:19,00",79000,"1:14,27",74270,valid,"12 Perez, Jonathan 34 Lozada Swim Team 1:19,00 1:14,27"
31,26,10,men 30-34 100 LC Meter freestyle,"Rabi, Isaac",34,1992,Goura Swim Team,13,"1:18,00",78000,"1:14,32",74320,valid,"13 Rabi, Isaac 34 Goura Swim Team 1:18,00 1:14,32"
31,27,10,men 30-34 100 LC Meter freestyle,"Zambrano, Henry",34,1992,Aguila Natacion,14,"1:30,00",90000,"1:15,05",75050,valid,"14 Zambrano, Henry 34 Aguila Natacion 1:30,00 1:15,05"
31,28,10,men 30-34 100 LC Meter freestyle,"Gomez, Pablo",34,1992,Goura Swim Team,15,"1:14,00",74000,"1:15,59",75590,valid,"15 Gomez, Pablo 34 Goura Swim Team 1:14,00 1:15,59"
31,29,10,men 30-34 100 LC Meter freestyle,"Poncelion, Erickson",33,1993,Lozada Swim Team,16,"1:20,80",80800,"1:19,08",79080,valid,"16 Poncelion, Erickson 33 Lozada Swim Team 1:20,80 1:19,08"
31,30,10,men 30-34 100 LC Meter freestyle,"Pineda, Miguel",30,1996,Orinoco Swim Team,17,"1:20,98",80980,"1:19,88",79880,valid,"17 Pineda, Miguel 30 Orinoco Swim Team 1:20,98 1:19,88"
31,31,10,men 30-34 100 LC Meter freestyle,"Lujan, Yhon",33,1993,Cien por Ciento Swim,18,"2:00,00",120000,"1:48,36",108360,valid,"18 Lujan, Yhon 33 Cien por Ciento Swim 2:00,00 1:48,36"
31,33,10,men 35-39 100 LC Meter freestyle,"Garcia, Humberto",36,1990,Goura Swim Team,1,"1:02,00",62000,"1:01,65",61650,valid,"1 Garcia, Humberto 36 Goura Swim Team 1:02,00 1:01,65"
31,34,10,men 35-39 100 LC Meter freestyle,"Acosta, Andres",39,1987,Nunoa Master,2,"1:04,00",64000,"1:03,33",63330,valid,"2 Acosta, Andres 39 Nunoa Master 1:04,00 1:03,33"
31,35,10,men 35-39 100 LC Meter freestyle,"Gonzalez, Alvaro",39,1987,Condrictios Team,3,"1:06,00",66000,"1:06,00",66000,valid,"3 Gonzalez, Alvaro 39 Condrictios Team 1:06,00 1:06,00"
31,36,10,men 35-39 100 LC Meter freestyle,"Garcia, Felipe",36,1990,Condrictios Team,4,"1:10,00",70000,"1:06,75",66750,valid,"4 Garcia, Felipe 36 Condrictios Team 1:10,00 1:06,75"
31,37,10,men 35-39 100 LC Meter freestyle,"Herrera, Felipe",36,1990,Master Vitacura,5,"1:03,00",63000,"1:08,26",68260,valid,"5 Herrera, Felipe 36 Master Vitacura 1:03,00 1:08,26"
31,38,10,men 35-39 100 LC Meter freestyle,"Alfaro, Mauricio",36,1990,Copiapo Swim,6,"1:14,00",74000,"1:11,72",71720,valid,"6 Alfaro, Mauricio 36 Copiapo Swim 1:14,00 1:11,72"
31,39,10,men 35-39 100 LC Meter freestyle,"Cisterna, Marcelo",38,1988,Goura Swim Team,7,"1:15,00",75000,"1:12,21",72210,valid,"7 Cisterna, Marcelo 38 Goura Swim Team 1:15,00 1:12,21"
31,40,10,men 35-39 100 LC Meter freestyle,"Delgado, Jhonny",35,1991,Goura Swim Team,8,"1:16,00",76000,"1:13,97",73970,valid,"8 Delgado, Jhonny 35 Goura Swim Team 1:16,00 1:13,97"
31,41,10,men 35-39 100 LC Meter freestyle,"Godoy, Yoser",35,1991,Goura Swim Team,9,"1:14,00",74000,"1:13,99",73990,valid,"9 Godoy, Yoser 35 Goura Swim Team 1:14,00 1:13,99"
31,42,10,men 35-39 100 LC Meter freestyle,"Parra, Eliseo",35,1991,Aguila Natacion,10,"1:20,41",80410,"1:14,84",74840,valid,"10 Parra, Eliseo 35 Aguila Natacion 1:20,41 1:14,84"
31,43,10,men 35-39 100 LC Meter freestyle,"Vasquez, Isaias",38,1988,CS Maipu,11,"1:20,60",80600,"1:16,15",76150,valid,"11 Vasquez, Isaias 38 CS Maipu 1:20,60 1:16,15"
31,44,10,men 35-39 100 LC Meter freestyle,"Figueroa, Carlos",39,1987,Copiapo Swim,12,"1:19,00",79000,"1:16,40",76400,valid,"12 Figueroa, Carlos 39 Copiapo Swim 1:19,00 1:16,40"
31,45,10,men 35-39 100 LC Meter freestyle,"Ames, Javier",35,1991,Copiapo Swim,13,"1:15,00",75000,"1:21,81",81810,valid,"13 Ames, Javier 35 Copiapo Swim 1:15,00 1:21,81"
31,46,10,men 35-39 100 LC Meter freestyle,"Le Cerf, Patricio",36,1990,Orinoco Swim Team,14,"1:28,11",88110,"1:29,80",89800,valid,"14 Le Cerf, Patricio 36 Orinoco Swim Team 1:28,11 1:29,80"
31,47,10,men 35-39 100 LC Meter freestyle,"Gangas, Pablo",36,1990,CS Maipu,15,"1:28,44",88440,"1:30,77",90770,valid,"15 Gangas, Pablo 36 CS Maipu 1:28,44 1:30,77"
31,49,10,men 40-44 100 LC Meter freestyle,"Daga Leppe, Alberto",40,1986,Club Deportivo UC,1,"1:00,00",60000,"1:00,08",60080,valid,"1 Daga Leppe, Alberto 40 Club Deportivo UC 1:00,00 1:00,08"
31,50,10,men 40-44 100 LC Meter freestyle,"Hernandez, Williams",41,1985,Ironswim Master,2,"1:20,00",80000,"1:01,38",61380,valid,"2 Hernandez, Williams 41 Ironswim Master 1:20,00 1:01,38"
31,51,10,men 40-44 100 LC Meter freestyle,"Cipriano, Italo",40,1986,Stadio Italiano,3,"1:02,00",62000,"1:01,65",61650,valid,"3 Cipriano, Italo 40 Stadio Italiano 1:02,00 1:01,65"
31,52,10,men 40-44 100 LC Meter freestyle,"Avendanño, Javier",40,1986,H2o,4,"1:00,00",60000,"1:02,37",62370,valid,"4 Avendanño, Javier 40 H2o 1:00,00 1:02,37"
31,53,10,men 40-44 100 LC Meter freestyle,"Soto, Rodrigo",40,1986,Stadio Italiano,5,"1:02,00",62000,"1:03,37",63370,valid,"5 Soto, Rodrigo 40 Stadio Italiano 1:02,00 1:03,37"
31,54,10,men 40-44 100 LC Meter freestyle,"Donoso, Ignacio",40,1986,Squadra Proswim,6,"1:03,00",63000,"1:05,88",65880,valid,"6 Donoso, Ignacio 40 Squadra Proswim 1:03,00 1:05,88"
32,5,10,men 40-44 100 LC Meter freestyle,"Cardenas, Dario",41,1985,Goura Swim Team,7,"1:14,00",74000,"1:16,18",76180,valid,"7 Cardenas, Dario 41 Goura Swim Team 1:14,00 1:16,18"
32,6,10,men 40-44 100 LC Meter freestyle,"Baeza, Matias",40,1986,Delfines de las Condes,8,"1:17,44",77440,"1:18,55",78550,valid,"8 Baeza, Matias 40 Delfines de las Condes 1:17,44 1:18,55"
32,7,10,men 40-44 100 LC Meter freestyle,"Vasquez, Gabriel",40,1986,Condrictios Team,9,"1:45,00",105000,"1:24,18",84180,valid,"9 Vasquez, Gabriel 40 Condrictios Team 1:45,00 1:24,18"
32,8,10,men 40-44 100 LC Meter freestyle,"Pincheira, Nathan",42,1984,Squadra Proswim,10,"1:25,00",85000,"1:24,47",84470,valid,"10 Pincheira, Nathan 42 Squadra Proswim 1:25,00 1:24,47"
32,9,10,men 40-44 100 LC Meter freestyle,"Vasquez, Claudio",41,1985,Tiburones de Curico,11,"1:27,00",87000,"1:26,54",86540,valid,"11 Vasquez, Claudio 41 Tiburones de Curico 1:27,00 1:26,54"
32,10,10,men 40-44 100 LC Meter freestyle,"Carmona, Roberto",44,1982,Aguila Natacion,12,"1:32,00",92000,"1:28,26",88260,valid,"12 Carmona, Roberto 44 Aguila Natacion 1:32,00 1:28,26"
32,11,10,men 40-44 100 LC Meter freestyle,"Santibanñez, Roberto",42,1984,Natacion Master Recoleta,13,"1:39,00",99000,"1:32,19",92190,valid,"13 Santibanñez, Roberto 42 Natacion Master Recoleta 1:39,00 1:32,19"
32,12,10,men 40-44 100 LC Meter freestyle,"Aranguiz, Jose",44,1982,Natacion Master Recoleta,14,"1:39,00",99000,"1:35,30",95300,valid,"14 Aranguiz, Jose 44 Natacion Master Recoleta 1:39,00 1:35,30"
32,13,10,men 40-44 100 LC Meter freestyle,"Castro, Emerson",43,1983,Santiago Deportes,15,"1:25,00",85000,"1:38,54",98540,valid,"15 Castro, Emerson 43 Santiago Deportes 1:25,00 1:38,54"
32,14,10,men 40-44 100 LC Meter freestyle,"Molina, Diego",40,1986,Natacion Master Recoleta,16,"1:39,00",99000,"1:39,60",99600,valid,"16 Molina, Diego 40 Natacion Master Recoleta 1:39,00 1:39,60"
32,15,10,men 40-44 100 LC Meter freestyle,"Medina, Christopher",43,1983,CS Maipu,17,"1:46,81",106810,"1:56,72",116720,valid,"17 Medina, Christopher 43 CS Maipu 1:46,81 1:56,72"
32,17,10,men 45-49 100 LC Meter freestyle,"Gonzalez, Ciro",48,1978,Cien por Ciento Swim,1,"1:07,00",67000,"1:04,64",64640,valid,"1 Gonzalez, Ciro 48 Cien por Ciento Swim 1:07,00 1:04,64"
32,18,10,men 45-49 100 LC Meter freestyle,"Matulic, Juan Pablo",45,1981,Ironswim Master,2,"1:20,00",80000,"1:07,91",67910,valid,"2 Matulic, Juan Pablo 45 Ironswim Master 1:20,00 1:07,91"
32,19,10,men 45-49 100 LC Meter freestyle,"Reyes, Pablo",49,1977,Estadio Espanñol,3,"1:10,00",70000,"1:08,98",68980,valid,"3 Reyes, Pablo 49 Estadio Espanñol 1:10,00 1:08,98"
32,20,10,men 45-49 100 LC Meter freestyle,"Reggio, Franklyn",49,1977,Master U de Chile,4,"1:15,00",75000,"1:12,82",72820,valid,"4 Reggio, Franklyn 49 Master U de Chile 1:15,00 1:12,82"
32,21,10,men 45-49 100 LC Meter freestyle,"Martinez, Rodrigo",45,1981,Stadio Italiano,5,"1:25,00",85000,"1:17,36",77360,valid,"5 Martinez, Rodrigo 45 Stadio Italiano 1:25,00 1:17,36"
32,22,10,men 45-49 100 LC Meter freestyle,"Rojas, Freddy",47,1979,Cien por Ciento Swim,6,"1:40,00",100000,"1:28,01",88010,valid,"6 Rojas, Freddy 47 Cien por Ciento Swim 1:40,00 1:28,01"
32,24,10,men 50-54 100 LC Meter freestyle,"Bertoni, Mario S",51,1975,Africa Natacion,1,"1:09,00",69000,"1:08,47",68470,valid,"1 Bertoni, Mario S 51 Africa Natacion 1:09,00 1:08,47"
32,25,10,men 50-54 100 LC Meter freestyle,"Gutierrez Oliveros, Luis",52,1974,Club Deportivo UC,2,"1:08,00",68000,"1:08,48",68480,valid,"2 Gutierrez Oliveros, Luis 52 Club Deportivo UC 1:08,00 1:08,48"
32,26,10,men 50-54 100 LC Meter freestyle,"Zoppi, Giorgio",54,1972,Delfines de las Condes,3,"1:12,00",72000,"1:13,98",73980,valid,"3 Zoppi, Giorgio 54 Delfines de las Condes 1:12,00 1:13,98"
32,27,10,men 50-54 100 LC Meter freestyle,"Quezada, Alvaro",52,1974,Lo Que Boto La Ola,4,"1:13,00",73000,"1:15,41",75410,valid,"4 Quezada, Alvaro 52 Lo Que Boto La Ola 1:13,00 1:15,41"
32,28,10,men 50-54 100 LC Meter freestyle,"Lagos, Miguel",54,1972,H2o,5,"1:17,00",77000,"1:15,96",75960,valid,"5 Lagos, Miguel 54 H2o 1:17,00 1:15,96"
32,29,10,men 50-54 100 LC Meter freestyle,"Ferrada, Boris",52,1974,H2o,6,"1:14,00",74000,"1:16,13",76130,valid,"6 Ferrada, Boris 52 H2o 1:14,00 1:16,13"
32,30,10,men 50-54 100 LC Meter freestyle,"Lastra, Enrique",52,1974,Tiburones de Curico,7,"1:33,00",93000,"1:34,80",94800,valid,"7 Lastra, Enrique 52 Tiburones de Curico 1:33,00 1:34,80"
32,31,10,men 50-54 100 LC Meter freestyle,"Leiva, Alejandro T",51,1975,Africa Natacion,8,"1:42,00",102000,"1:35,38",95380,valid,"8 Leiva, Alejandro T 51 Africa Natacion 1:42,00 1:35,38"
32,32,10,men 50-54 100 LC Meter freestyle,"Olea, Andres",54,1972,Condrictios Team,9,"1:45,00",105000,"1:45,69",105690,valid,"9 Olea, Andres 54 Condrictios Team 1:45,00 1:45,69"
32,34,10,men 55-59 100 LC Meter freestyle,"Tapia, Miguel",57,1969,Stadio Italiano,1,"1:03,00",63000,"1:03,76",63760,valid,"1 Tapia, Miguel 57 Stadio Italiano 1:03,00 1:03,76"
32,35,10,men 55-59 100 LC Meter freestyle,"Arrigorriaga, Jaime",58,1968,Delfines de las Condes,2,"1:16,00",76000,"1:16,96",76960,valid,"2 Arrigorriaga, Jaime 58 Delfines de las Condes 1:16,00 1:16,96"
32,36,10,men 55-59 100 LC Meter freestyle,"Panetti, Mario",59,1967,Golden,3,"1:24,00",84000,"1:23,75",83750,valid,"3 Panetti, Mario 59 Golden 1:24,00 1:23,75"
32,37,10,men 55-59 100 LC Meter freestyle,"Godoy, Eduardo",55,1971,Master U de Chile,4,"1:35,00",95000,"1:26,29",86290,valid,"4 Godoy, Eduardo 55 Master U de Chile 1:35,00 1:26,29"
32,38,10,men 55-59 100 LC Meter freestyle,"Munñoz, Carlos",55,1971,Master NÑ uble,5,"1:25,00",85000,"1:34,13",94130,valid,"5 Munñoz, Carlos 55 Master NÑ uble 1:25,00 1:34,13"
32,39,10,men 55-59 100 LC Meter freestyle,"Portilla, Sergio",58,1968,Squadra Proswim,6,"1:30,00",90000,"1:34,49",94490,valid,"6 Portilla, Sergio 58 Squadra Proswim 1:30,00 1:34,49"
32,40,10,men 55-59 100 LC Meter freestyle,"Acevedo, Luis",57,1969,Natacion Master Recoleta,7,"1:42,00",102000,"1:46,81",106810,valid,"7 Acevedo, Luis 57 Natacion Master Recoleta 1:42,00 1:46,81"
32,41,10,men 55-59 100 LC Meter freestyle,"Matus, Ivan",57,1969,Stadio Italiano,8,"1:52,00",112000,"1:53,31",113310,valid,"8 Matus, Ivan 57 Stadio Italiano 1:52,00 1:53,31"
32,43,10,men 60-64 100 LC Meter freestyle,"Fonturbel, Alberto",60,1966,Master Providencia,1,"1:18,00",78000,"1:20,13",80130,valid,"1 Fonturbel, Alberto 60 Master Providencia 1:18,00 1:20,13"
32,44,10,men 60-64 100 LC Meter freestyle,"Leal, Rene",62,1964,Fullmar,2,"1:25,00",85000,"1:26,43",86430,valid,"2 Leal, Rene 62 Fullmar 1:25,00 1:26,43"
32,45,10,men 60-64 100 LC Meter freestyle,"Zagolin, Manlio",63,1963,Stadio Italiano,3,"1:31,55",91550,"1:29,21",89210,valid,"3 Zagolin, Manlio 63 Stadio Italiano 1:31,55 1:29,21"
32,46,10,men 60-64 100 LC Meter freestyle,"Astudillo, Cristian",62,1964,Delfines de las Condes,4,"1:40,00",100000,"1:39,41",99410,valid,"4 Astudillo, Cristian 62 Delfines de las Condes 1:40,00 1:39,41"
32,47,10,men 60-64 100 LC Meter freestyle,"Munñoz, Felipe",63,1963,CS Maipu,5,"1:45,44",105440,"1:43,80",103800,valid,"5 Munñoz, Felipe 63 CS Maipu 1:45,44 1:43,80"
32,48,10,men 60-64 100 LC Meter freestyle,"Perez, Victor Manuel",63,1963,Club Deportivo UC,6,"2:00,00",120000,"1:44,04",104040,valid,"6 Perez, Victor Manuel 63 Club Deportivo UC 2:00,00 1:44,04"
32,50,10,men 65-69 100 LC Meter freestyle,"Traverso, Lorenzo",67,1959,Stadio Italiano,1,"1:10,00",70000,"1:11,50",71500,valid,"1 Traverso, Lorenzo 67 Stadio Italiano 1:10,00 1:11,50"
32,51,10,men 65-69 100 LC Meter freestyle,"Trewhela, Juan Carlos",66,1960,Squadra Proswim,2,"1:15,00",75000,"1:16,68",76680,valid,"2 Trewhela, Juan Carlos 66 Squadra Proswim 1:15,00 1:16,68"
32,52,10,men 65-69 100 LC Meter freestyle,"Mimica, Axel",67,1959,Delfines de las Condes,3,"1:19,00",79000,"1:26,83",86830,valid,"3 Mimica, Axel 67 Delfines de las Condes 1:19,00 1:26,83"
32,53,10,men 65-69 100 LC Meter freestyle,"Toledo, Fredi",67,1959,Natacion Master Recoleta,4,"1:39,00",99000,"1:34,05",94050,valid,"4 Toledo, Fredi 67 Natacion Master Recoleta 1:39,00 1:34,05"
